,都道府県,都市,人口2015,人口2020,年少人口,生産年齢人口,老年人口,人口増加率,年少人口増加率,生産年齢人口増加率,老年人口増加率,出生数,死亡数,転入数,転出数,出生数増加率,死亡数増加率,転入数増加率,転出数増加率,地元進学男性,地元進学女性,地元就職男性,地元就職女性,流出進学男性,流出進学女性,流出就職男性,流出就職女性,流入進学男性,流入進学女性,流入就職男性,流入就職女性,有効求職者数（男性）,有効求職者数（女性）,有効求人数,就職件数
1,長野県,松本市,243293,241145,30107,139128,66647,-0.87,-6.76,-2.87,4.12,1621,2615,9553,9186,0.7660680529300568,1.0447463044346783,0.9945861530452889,0.9521144278606966,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
2,長野県,上田市,156827,154055,18338,86410,47130,-1.76,-8.98,-3.9,3.16,999,1908,4425,4584,0.8380872483221476,1.0466264399341745,0.8917775090689238,0.984959174903309,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
3,長野県,岡谷市,50128,47790,5452,25609,16522,-4.65,-13.82,-6.29,2.11,287,594,1282,1553,0.8367346938775511,1.0050761421319796,0.9066478076379066,0.938368580060423,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
4,長野県,飯田市,101581,98164,12373,52701,31987,-3.35,-9.07,-5.11,1.72,683,1332,2725,3195,0.8199279711884754,1.0301624129930393,0.8510306058713304,0.982774530913565,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
5,長野県,諏訪市,50140,48729,5926,27232,15034,-2.8,-10.05,-5.45,3.38,338,586,2023,1943,0.7379912663755459,1.0871985157699444,0.9479850046860356,0.8510731493648708,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
6,長野県,須坂市,50725,49559,6025,27198,16017,-2.29,-9.01,-5.07,4.22,290,581,1500,1384,0.8123249299719888,0.9914675767918089,1.0452961672473868,0.900455432661028,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
7,長野県,小諸市,42512,40991,4731,22257,13773,-3.57,-11.91,-7.63,7.12,265,524,1575,1533,0.8688524590163934,1.048,1.038233355306526,1.014559894109861,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
8,長野県,伊那市,68271,66125,8183,36480,20663,-3.13,-11.3,-4.36,1.19,423,851,1970,2184,0.8294117647058824,1.1051948051948053,0.8528138528138528,0.9039735099337748,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
9,長野県,駒ヶ根市,32759,32202,3953,17956,9921,-1.69,-11.95,-3.31,3.73,199,400,1010,1137,0.77734375,1.092896174863388,0.8797909407665505,0.949874686716792,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
10,長野県,中野市,43909,42338,5086,23236,13670,-3.57,-11.84,-7.62,5.89,265,545,1184,1245,0.7571428571428571,0.990909090909091,0.9107692307692308,0.8905579399141631,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
11,長野県,大町市,28041,26029,2460,13174,9891,-7.17,-18.8,-11.57,1.28,141,362,825,971,0.815028901734104,0.9476439790575916,0.9322033898305084,0.9729458917835672,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
12,長野県,飯山市,21438,19539,2003,10049,7445,-8.85,-16.74,-12.93,0.26,98,297,488,709,0.7480916030534351,0.954983922829582,1.002053388090349,0.9685792349726776,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
13,長野県,茅野市,55912,56400,7050,31411,17059,0.87,-9.05,-2.45,7.91,353,644,1958,1989,0.7968397291196389,1.1479500891265597,0.981453634085213,0.9822222222222222,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
14,長野県,塩尻市,67135,67241,8360,39154,19155,0.16,-3.81,-2.53,5.23,512,759,2524,2564,0.9752380952380952,1.0920863309352518,0.9449644327967054,0.9649981181783966,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
15,長野県,佐久市,99368,98199,12480,54115,30170,-1.17,-4.88,-4.64,5.84,739,1224,3448,3223,0.9959568733153639,1.0533562822719449,0.9809388335704126,0.9862301101591188,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
16,長野県,千曲市,60298,58852,6880,32027,19628,-2.39,-7.37,-5.61,3.79,342,777,1715,1605,0.8465346534653465,1.0959097320169253,1.0294117647058822,0.9553571428571429,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
17,長野県,東御市,30107,30122,3652,17120,9333,0.05,-9.1,-1.49,7.21,194,369,951,940,0.8508771929824561,1.1081081081081081,0.9233009708737864,0.885956644674835,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
18,長野県,安曇野市,95282,94222,11364,52221,29932,-1.1,-8.01,-3.79,5.31,573,1081,2952,2809,0.8036465638148668,0.9617437722419929,0.8978102189781022,0.9310573417301956,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
19,長野県,小海町,4713,4353,404,2095,1831,-7.63,-8.79,-13.74,-0.53,29,78,137,155,1.2608695652173914,0.9285714285714286,0.7527472527472527,0.7175925925925926,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
20,長野県,川上村,4607,4344,449,2697,1196,-5.7,-11.08,-8.57,3.91,37,49,735,710,0.925,1.2894736842105263,0.9107806691449815,2.3432343234323434,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
21,長野県,南牧村,3408,3242,338,1894,996,-4.86,-12.88,-8.0,3.64,23,60,400,305,1.4375,1.2,0.8247422680412371,0.648936170212766,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
22,長野県,南相木村,1005,962,95,474,392,-4.27,-15.17,-0.41,-5.99,3,22,55,24,1.0,0.9565217391304348,1.375,0.5,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
23,長野県,北相木村,774,752,104,378,270,-2.83,16.85,-0.78,-11.17,4,15,54,70,0.8,1.0,0.72,1.1475409836065573,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
24,長野県,佐久穂町,11186,10218,1055,5188,3958,-8.64,-12.22,-13.98,0.18,42,170,254,344,0.6461538461538462,0.9392265193370166,0.7257142857142858,0.9885057471264368,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
25,長野県,軽井沢町,18994,19188,2133,9991,6148,1.02,-4.3,-7.24,9.59,117,210,1819,1182,0.8540145985401459,1.135135135135135,1.3011444921316166,0.9825436408977556,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
26,長野県,御代田町,15184,15555,1914,9036,4323,2.44,-7.17,1.22,11.59,100,175,1036,830,0.8928571428571429,1.3157894736842106,1.123644251626898,0.9222222222222223,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
27,長野県,立科町,7265,6612,624,3529,2441,-8.98,-20.7,-12.6,0.04,36,115,186,209,1.3333333333333333,0.9663865546218487,0.8378378378378378,0.7946768060836502,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
28,長野県,青木村,4343,4121,478,2018,1624,-5.1,-4.77,-9.66,1.63,29,69,143,122,1.0740740740740742,1.0,1.5543478260869565,1.196078431372549,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
29,長野県,長和町,6166,5600,524,2696,2380,-9.17,-16.02,-15.02,1.54,21,98,156,187,0.75,0.9514563106796117,0.9936305732484076,0.722007722007722,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
30,長野県,下諏訪町,20236,19155,2056,9581,7360,-5.33,-13.71,-9.24,1.35,87,289,611,714,0.71900826446281,1.039568345323741,0.9760383386581469,0.9661705006765899,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
31,長野県,富士見町,14493,14084,1651,7229,5115,-2.81,-8.42,-7.14,5.01,87,195,513,475,0.8969072164948454,1.0655737704918034,0.9553072625698324,0.85431654676259,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
32,長野県,原村,7566,7680,979,4009,2667,1.51,0.31,-3.18,8.95,44,102,358,288,0.8,0.9444444444444444,1.0467836257309941,1.0666666666666667,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
33,長野県,辰野町,19770,18555,2014,9499,6999,-6.14,-15.19,-10.04,2.75,92,294,487,539,0.9019607843137255,1.0613718411552346,0.8171140939597316,0.8317901234567902,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
34,長野県,箕輪町,25241,24989,3043,13137,7168,-0.99,-15.25,-10.37,4.02,142,242,842,923,0.7171717171717171,0.9132075471698113,0.8618219037871033,0.923,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
35,長野県,飯島町,9530,9004,1003,4671,3329,-5.51,-9.79,-10.37,4.03,44,127,340,283,0.6197183098591549,0.9338235294117647,0.9340659340659341,0.9370860927152318,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
36,長野県,南箕輪村,15063,15797,2494,9492,3699,4.87,3.66,3.02,9.54,162,145,695,606,1.0318471337579618,1.2831858407079646,0.9626038781163435,0.8620199146514936,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
37,長野県,中川村,4850,4651,609,2365,1677,-4.09,-6.15,-8.43,3.65,34,59,108,144,1.1724137931034482,1.0925925925925926,0.9818181818181818,0.9056603773584906,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
38,長野県,宮田村,8821,8569,1190,4814,2543,-2.85,-11.12,-3.38,2.66,53,78,253,268,0.7361111111111112,1.0985915492957747,0.92,0.7928994082840237,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
39,長野県,松川町,13167,12530,1535,6667,4324,-4.83,-8.4,-8.13,2.51,85,172,277,378,0.8673469387755102,0.9608938547486033,0.6873449131513648,0.8475336322869955,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
40,長野県,高森町,13080,12811,1785,6777,4162,-2.05,-13.72,-3.66,4.84,65,142,361,336,0.6632653061224489,0.8987341772151899,1.0140449438202248,0.8593350383631714,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
41,長野県,阿南町,4962,4299,393,1926,1953,-13.35,-18.45,-19.3,-6.68,11,102,119,153,0.5,0.9272727272727272,0.6611111111111111,1.0132450331125828,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
42,長野県,阿智村,6538,6068,794,3017,2257,-7.18,-8.73,-12.39,1.48,45,99,158,228,0.75,0.9252336448598131,0.8729281767955801,0.9661016949152542,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
43,長野県,平谷村,484,387,46,210,131,-20.03,-31.33,-10.25,-28.41,0,9,23,21,0.0,0.6923076923076923,1.15,0.875,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
44,長野県,根羽村,970,852,57,348,447,-12.15,-18.56,-17.53,-6.48,3,26,39,37,1.5,1.3,1.0,0.8409090909090909,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
45,長野県,下條村,3851,3545,467,1832,1246,-7.94,-19.33,-10.23,1.22,27,61,83,90,0.8709677419354839,1.0701754385964912,0.9651162790697675,0.6870229007633588,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
46,長野県,売木村,575,548,57,219,260,-4.69,-9.51,-13.43,0.39,3,5,35,60,1.5,0.7142857142857143,1.0606060606060606,1.6666666666666667,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
47,長野県,天龍村,1365,1178,72,374,732,-13.69,-8.85,-22.07,-9.17,3,36,33,42,0.75,0.8780487804878049,0.8461538461538461,0.5185185185185185,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
48,長野県,泰阜村,1702,1542,188,704,650,-9.39,6.21,-16.68,-4.4,11,37,43,47,0.8461538461538461,0.9736842105263158,0.6825396825396826,0.9215686274509803,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
49,長野県,喬木村,6310,5973,803,3043,2126,-5.33,-8.84,-8.96,2.06,45,75,123,189,1.0465116279069768,1.0,0.82,1.092485549132948,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
50,長野県,豊丘村,6592,6426,877,3432,2117,-2.51,-7.09,-3.42,1.1,41,64,179,155,0.8913043478260869,0.8311688311688312,1.1474358974358974,0.7868020304568528,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
51,長野県,大鹿村,1023,1023,98,460,465,0.0,7.69,11.65,-10.57,4,17,29,40,0.8,0.85,0.7631578947368421,0.8333333333333334,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
52,長野県,上松町,4670,4131,375,2003,1753,-11.53,-15.15,-16.08,-4.61,11,85,109,120,0.4583333333333333,0.8018867924528302,0.8257575757575758,0.6349206349206349,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
53,長野県,南木曽町,4313,3915,414,1806,1683,-9.22,-11.15,-13.54,-3.98,10,78,131,140,0.5555555555555556,0.8387096774193549,1.4555555555555555,0.8695652173913043,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
54,長野県,木祖村,2926,2692,284,1240,1168,-7.99,-10.12,-13.7,0.52,11,62,46,55,0.4583333333333333,1.0333333333333334,0.7931034482758621,0.8088235294117647,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
55,長野県,王滝村,839,715,41,365,308,-14.77,-28.06,-19.77,-5.8,3,13,36,31,1.0,1.4444444444444444,1.6363636363636365,1.1071428571428572,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
56,長野県,大桑村,3825,3439,283,1673,1482,-10.08,-26.67,-11.94,-3.69,16,49,80,114,0.8421052631578947,0.8596491228070176,0.6349206349206349,0.8444444444444444,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
57,長野県,木曽町,11826,10584,916,5090,4426,-10.49,-23.97,-15.06,-3.48,39,201,345,484,0.6190476190476191,0.9392523364485982,0.9102902374670184,1.1551312649164678,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
58,長野県,麻績村,2788,2593,241,1189,1163,-6.98,-2.81,-10.59,-3.87,9,81,103,71,0.6923076923076923,0.9878048780487805,1.0,0.9726027397260274,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
59,長野県,生坂村,1843,1639,169,774,696,-11.06,-11.04,-15.31,-5.81,13,34,66,61,1.625,0.918918918918919,1.434782608695652,0.8472222222222222,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
60,長野県,山形村,8395,8400,1121,4830,2436,0.06,-11.58,-0.77,8.07,64,109,315,308,0.7901234567901234,1.3974358974358974,1.0824742268041236,1.1240875912408759,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
61,長野県,朝日村,4462,4279,525,2379,1375,-4.09,3.35,-8.88,2.38,27,72,94,143,1.2272727272727273,1.565217391304348,0.6438356164383562,0.89375,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
62,長野県,筑北村,4730,4149,314,1905,1930,-12.27,-22.65,-18.68,-2.56,18,83,101,137,0.782608695652174,1.0121951219512195,0.8559322033898306,0.8253012048192772,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
63,長野県,池田町,9926,9382,926,4730,3708,-5.47,-16.42,-8.99,2.49,39,150,325,303,0.6290322580645161,1.1627906976744187,1.3485477178423237,1.1222222222222222,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
64,長野県,松川村,9948,9599,1069,5188,3305,-3.5,-13.57,-5.85,3.44,49,95,355,263,0.8305084745762712,0.8050847457627118,1.062874251497006,0.8976109215017065,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
65,長野県,白馬村,8929,8575,961,4726,2785,-3.95,-9.67,-9.68,6.1,49,97,746,1362,0.7205882352941176,0.9897959183673469,0.8555045871559633,1.97677793904209,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
66,長野県,小谷村,2904,2647,269,1364,1014,-8.84,-10.02,-9.6,-7.22,17,46,144,290,0.8947368421052632,1.2777777777777777,0.9056603773584906,1.9205298013245033,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
67,長野県,坂城町,14871,14004,1530,7333,5018,-5.82,-14.8,-9.6,1.89,66,195,412,519,0.8148148148148148,0.851528384279476,0.8015564202334631,0.9737335834896811,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
68,長野県,小布施町,10702,10660,1396,5504,3748,-0.38,-1.75,-4.52,6.78,82,122,350,305,1.2058823529411764,0.8652482269503546,1.1705685618729098,0.9744408945686901,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
69,長野県,高山村,7033,6617,718,3458,2441,-5.9,-16.79,-11.28,7.87,20,123,125,173,0.5882352941176471,1.4137931034482758,0.6684491978609626,0.8277511961722488,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
70,長野県,山ノ内町,12429,11352,976,5580,4762,-8.66,-19.59,-13.67,0.76,47,191,353,579,0.6811594202898551,1.0552486187845305,0.8059360730593608,1.211297071129707,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
71,長野県,木島平村,4658,4375,470,2074,1761,-6.07,-17.1,-14.5,6.02,20,86,116,140,0.5882352941176471,1.131578947368421,0.8467153284671532,0.9859154929577465,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
72,長野県,野沢温泉村,3479,3279,375,1629,1257,-5.74,3.02,-12.83,1.13,29,77,196,382,1.2083333333333333,1.203125,1.180722891566265,1.9895833333333333,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
73,長野県,信濃町,8469,7739,661,3661,3416,-8.61,-19.77,-15.67,3.67,25,121,248,262,1.0416666666666667,0.937984496124031,1.0464135021097047,0.9632352941176471,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
74,長野県,小川村,2665,2215,188,1010,1017,-16.88,-27.68,-15.26,-16.15,7,54,61,62,0.4117647058823529,0.9,1.6944444444444444,0.7209302325581395,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
75,長野県,飯綱町,11063,10296,1019,5094,4182,-6.92,-12.3,-13.97,5.21,42,153,239,287,0.8076923076923077,0.8895348837209303,0.8241379310344827,0.8592814371257484,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
76,長野県,栄村,1953,1660,103,654,902,-14.99,-33.11,-19.84,-8.23,6,49,44,53,0.8571428571428571,0.8166666666666667,0.8,0.8412698412698413,0.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185197,214190,414511,26317
77,岐阜県,岐阜市,406735,402557,45760,219393,113093,-1.02,-10.19,-7.97,2.36,2732,4467,13879,13020,0.842170160295931,1.0316397228637413,0.928920420319925,0.9185833215747142,1.1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,161215,180538,426927,20245
78,岐阜県,大垣市,159879,158286,20339,92709,43465,-0.99,-6.12,-3.36,4.77,1183,1684,5516,5426,0.8529199711607787,1.0120192307692308,0.9885304659498207,0.989965334792921,1.1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,161215,180538,426927,20245
79,岐阜県,高山市,89182,84419,10547,45399,28093,-5.33,-11.89,-8.36,1.97,596,1094,2034,2449,0.8394366197183099,0.9358426005132592,0.8862745098039215,0.9386738213875048,1.1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,161215,180538,426927,20245
80,岐阜県,多治見市,110441,106732,12253,60458,33321,-3.35,-10.26,-7.9,8.44,645,1219,3168,3442,0.8185279187817259,1.1193755739210285,0.9694002447980417,0.9437894159583219,1.1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,161215,180538,426927,20245
81,岐阜県,関市,89153,85283,10487,47961,25999,-4.33,-12.92,-8.83,6.79,485,1063,2456,2758,0.749613601236476,1.1566920565832426,0.8468965517241379,0.949724517906336,1.1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,161215,180538,426927,20245
82,岐阜県,中津川市,78883,76570,9113,41736,24980,-2.92,-11.69,-4.9,2.45,436,1021,2019,2369,0.6801872074882995,0.9723809523809523,1.036979969183359,1.0827239488117002,1.1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,161215,180538,426927,20245
83,岐阜県,美濃市,20760,19247,2112,10121,6973,-7.28,-10.12,-14.14,5.52,97,285,567,643,0.8016528925619835,0.8689024390243902,0.8971518987341772,0.8760217983651226,1.1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,161215,180538,426927,20245
84,岐阜県,瑞浪市,38730,37150,4187,21105,11639,-4.07,-10.39,-6.36,2.06,241,444,1323,1343,0.8607142857142858,0.958963282937365,0.9363057324840764,0.8446540880503145,1.1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,161215,180538,426927,20245
85,岐阜県,羽島市,67337,65649,8480,38380,18140,-2.5,-10.19,-5.46,7.09,393,684,2698,2526,0.7782178217821782,1.1050080775444264,0.7166002656042497,0.703033676593376,1.1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,161215,180538,426927,20245
86,岐阜県,恵那市,51073,47774,5499,25118,16856,-6.45,-13.58,-10.39,1.42,256,679,1137,1385,0.7619047619047619,0.9326923076923077,0.8924646781789639,0.9046374918354017,1.1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,161215,180538,426927,20245
87,岐阜県,美濃加茂市,55384,56689,8277,32868,12916,2.36,-2.74,-3.22,4.59,472,513,2671,2654,0.87569573283859,1.1324503311258278,0.8768877216021012,0.9906681597611049,1.1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,161215,180538,426927,20245
88,岐阜県,土岐市,57827,55348,6553,30878,17692,-4.28,-7.93,-6.47,0.82,291,781,1525,1704,0.7097560975609756,1.0953716690042077,0.9170174383644016,0.9210810810810811,1.1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,161215,180538,426927,20245
89,岐阜県,各務原市,144690,144521,18832,83147,40954,-0.11,-7.07,-3.2,7.4,954,1400,4951,5084,0.7429906542056075,1.0211524434719184,0.9129633044440346,0.9887203422792687,1.1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,161215,180538,426927,20245
90,岐阜県,可児市,98695,99968,12949,57717,27764,1.29,-5.86,-2.87,11.06,691,913,3754,4152,0.7843359818388195,1.1285537700865267,0.8543468365953573,1.0251851851851852,1.1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,161215,180538,426927,20245
91,岐阜県,山県市,27114,25280,2616,13520,9115,-6.75,-14.36,-12.78,6.68,109,353,604,797,0.9008264462809917,1.0172910662824208,0.527972027972028,0.6212003117692907,1.1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,161215,180538,426927,20245
92,岐阜県,瑞穂市,54354,56388,8590,34645,11829,3.74,-1.87,0.26,12.05,527,424,2722,2418,0.8286163522012578,1.1246684350132625,0.9823168531216168,0.9008941877794336,1.1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,161215,180538,426927,20245
93,岐阜県,飛騨市,24696,22538,2393,11032,9102,-8.73,-16.49,-12.36,-1.45,102,343,551,590,0.6296296296296297,0.9554317548746518,1.1748400852878464,0.9800664451827242,1.1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,161215,180538,426927,20245
